sentence_id|words|labels
2815|chain|B-MESSAGE-TOPIC
2815|also|O
2815|became|O
2815|the|O
2815|subject|O
2815|of|O
2815|a|O
2815|conspiracy|B-MESSAGE-TOPIC
2815|theory|I-MESSAGE-TOPIC
2816|The|O
2816|lumberjack|B-INSTRUMENT-AGENCY
2816|axe|B-INSTRUMENT-AGENCY
2816|is|O
2816|the|O
2816|most|O
2816|ancient|O
2816|and|O
2816|most|O
2816|simple|O
2816|of|O
2816|all|O
2816|axe|B-INSTRUMENT-AGENCY
2816|types|O
2816|and|O
2816|serves|O
2816|as|O
2816|a|O
2816|working|O
2816|tool|O
2817|The|O
2817|calls|O
2817|of|O
2817|his|O
2817|caged|O
2817|decoy-birds|O
2817|have|O
2817|announced|O
2817|the|O
2817|arrival|O
2817|and|O
2817|passing|O
2817|over|O
2817|of|O
2817|a|O
2817|parcel|B-MEMBER-COLLECTION
2817|of|O
2817|linnets|B-MEMBER-COLLECTION
2818|The|O
2818|connector|O
2818|device|B-COMPONENT-WHOLE
2818|comprises|O
2818|a|O
2818|plurality|O
2818|of|O
2818|host|O
2818|computer|O
2818|system|O
2818|expansion|O
2818|slots|B-COMPONENT-WHOLE
2818|for|O
2818|coupling|O
2818|to|O
2818|the|O
2818|CPU|O
2818|bus|O
2818|of|O
2818|the|O
2818|host|O
2818|computer|O
2818|system|O
2819|Meanwhile|O
2819|the|O
2819|builder|B-OTHER
2819|is|O
2819|shifting|O
2819|the|O
2819|mud|B-OTHER
2819|to|O
2819|some|O
2819|other|O
2819|place|O
2819|in|O
2819|closed|O
2819|vehicles|O
2820|This|O
2820|book|B-MESSAGE-TOPIC
2820|surveys|O
2820|the|O
2820|development|B-MESSAGE-TOPIC
2820|of|O
2820|the|O
2820|script|O
2820|from|O
2820|the|O
2820|earliest|O
2820|pictographic|O
2820|signs|O
2820|to|O
2820|the|O
2820|latest|O
2820|astronomical|O
2820|tablets|O
2821|Traditional|O
2821|techniques|O
2821|are|O
2821|encouraged|O
2821|in|O
2821|all|O
2821|the|O
2821|work|O
2821|and|O
2821|volunteers|O
2821|benefit|O
2821|by|O
2821|getting|O
2821|away|O
2821|from|O
2821|the|O
2821|stress|O
2821|of|O
2821|modern|O
2821|day|O
2821|life|O
2821|and|O
2821|enjoying|O
2821|the|O
2821|spirit|O
2821|and|O
2821|fellowship|B-OTHER
2821|of|O
2821|the|O
2821|skilled|O
2821|craftsmen|B-OTHER
2821|of|O
2821|the|O
2821|past|O
2822|Defense|O
2822|contracts|B-ENTITY-DESTINATION
2822|have|O
2822|been|O
2822|awarded|O
2822|to|O
2822|the|O
2822|region|B-ENTITY-DESTINATION
2822|since|O
2822|2005|O
2823|When|O
2823|a|O
2823|flock|B-MEMBER-COLLECTION
2823|of|O
2823|geese|B-MEMBER-COLLECTION
2823|or|O
2823|ducks|O
2823|began|O
2823|to|O
2823|descend|O
2823|toward|O
2823|the|O
2823|decoys|O
2823|the|O
2823|hunter|O
2823|pulled|O
2823|hard|O
2823|on|O
2823|the|O
2823|rope|O
2823|which|O
2823|he|O
2823|held|O
2823|in|O
2823|his|O
2823|hands|O
2824|The|O
2824|winds|O
2824|have|O
2824|blown|O
2824|moop|B-ENTITY-DESTINATION
2824|into|O
2824|some|O
2824|formerly|O
2824|moop-free|O
2824|areas|B-ENTITY-DESTINATION
2825|Fellows|O
2825|also|O
2825|participate|O
2825|in|O
2825|a|O
2825|program|O
2825|of|O
2825|seminars|O
2825|and|O
2825|colloquia|B-MESSAGE-TOPIC
2825|focusing|O
2825|on|O
2825|contemporary|O
2825|issues|B-MESSAGE-TOPIC
2825|and|O
2825|community|O
2825|building|O
2825|in|O
2825|the|O
2825|Asia-Pacific|O
2825|region|O
2826|A|O
2826|painting|B-ENTITY-DESTINATION
2826|has|O
2826|been|O
2826|shipped|O
2826|to|O
2826|the|O
2826|museum|B-ENTITY-DESTINATION
2826|by|O
2826|mistake|O
2827|It|O
2827|is|O
2827|fearful|O
2827|to|O
2827|meet|O
2827|in|O
2827|a|O
2827|narrow|O
2827|defile|O
2827|or|O
2827|where|O
2827|the|O
2827|road|O
2827|winds|O
2827|around|O
2827|the|O
2827|edge|O
2827|of|O
2827|a|O
2827|precipice|O
2827|a|O
2827|drove|B-MEMBER-COLLECTION
2827|of|O
2827|reckless|O
2827|donkeys|B-MEMBER-COLLECTION
2827|and|O
2827|mules|O
2827|descending|O
2827|the|O
2827|mountain|O
2827|urged|O
2827|on|O
2827|by|O
2827|the|O
2827|cries|O
2827|and|O
2827|lashes|O
2827|of|O
2827|the|O
2827|muleteers|O
2827|behind|O
2828|Growers|O
2828|store|O
2828|the|O
2828|tubers|B-CONTENT-CONTAINER
2828|in|O
2828|a|O
2828|perforated|O
2828|plastic|O
2828|bag|B-CONTENT-CONTAINER
2828|filled|O
2828|with|O
2828|peat|O
2828|moss|O
2828|or|O
2828|vermiculite|O
2828|in|O
2828|a|O
2828|cool|O
2828|dark|O
2828|place|O
2829|The|O
2829|republics|O
2829|are|O
2829|seeking|O
2829|to|O
2829|assert|O
2829|an|O
2829|unequivocal|O
2829|understanding|O
2829|of|O
2829|the|O
2829|country|O
2829|'s|O
2829|ethnic|O
2829|nature|O
2829|as|O
2829|a|O
2829|federation|B-MEMBER-COLLECTION
2829|of|O
2829|various|O
2829|peoples|B-MEMBER-COLLECTION
2830|We|O
2830|poured|O
2830|a|O
2830|mixed|O
2830|seasoning|B-ENTITY-DESTINATION
2830|into|O
2830|the|O
2830|sauce|B-ENTITY-DESTINATION
2830|on|O
2830|the|O
2830|stove|O
2831|The|O
2831|dispute|B-CAUSE-EFFECT
2831|has|O
2831|resulted|O
2831|in|O
2831|major|O
2831|regional|O
2831|wars|B-CAUSE-EFFECT
2831|and|O
2831|two|O
2831|Palestinian|O
2831|Intifadas|O
2831|with|O
2831|tragedies|O
2831|on|O
2831|both|O
2831|sides|O
2832|The|O
2832|first|O
2832|author|O
2832|has|O
2832|observed|O
2832|a|O
2832|ringed|O
2832|seal|B-COMPONENT-WHOLE
2832|slapping|O
2832|the|O
2832|water|O
2832|with|O
2832|its|O
2832|flipper|B-COMPONENT-WHOLE
2832|as|O
2832|he|O
2832|approached|O
2833|A|O
2833|signal|B-ENTITY-DESTINATION
2833|was|O
2833|sent|O
2833|to|O
2833|the|O
2833|process|B-ENTITY-DESTINATION
2834|The|O
2834|patient|O
2834|was|O
2834|stabbed|O
2834|or|O
2834|stuck|O
2834|with|O
2834|a|O
2834|sharp|O
2834|pencil|B-COMPONENT-WHOLE
2834|point|B-COMPONENT-WHOLE
2835|This|O
2835|photograph|O
2835|shows|O
2835|the|O
2835|vortices|B-CAUSE-EFFECT
2835|created|O
2835|by|O
2835|the|O
2835|water|O
2835|strider|O
2835|'s|O
2835|legs|B-CAUSE-EFFECT
2835|as|O
2835|it|O
2835|moves|O
2835|across|O
2835|the|O
2835|water|O
2836|I|O
2836|am|O
2836|looking|O
2836|for|O
2836|jeans|B-COMPONENT-WHOLE
2836|with|O
2836|a|O
2836|zipper|B-COMPONENT-WHOLE
2836|all|O
2836|the|O
2836|way|O
2836|from|O
2836|the|O
2836|waistband|O
2836|in|O
2836|front|O
2836|to|O
2836|the|O
2836|waistband|O
2836|in|O
2836|the|O
2836|back|O
2837|The|O
2837|site|B-COMPONENT-WHOLE
2837|features|O
2837|comprehensive|O
2837|news|B-COMPONENT-WHOLE
2837|and|O
2837|gossip|O
2837|about|O
2837|all|O
2837|Britain|O
2837|'s|O
2837|biggest|O
2837|soaps|O
2838|The|O
2838|closest|O
2838|I|O
2838|have|O
2838|come|O
2838|to|O
2838|a|O
2838|glass|O
2838|of|O
2838|dandelion|B-ENTITY-ORIGIN
2838|wine|B-ENTITY-ORIGIN
2838|was|O
2838|reading|O
2838|Ray|O
2838|Bradbury|O
2838|'s|O
2838|evocative|O
2838|novel|O
2838|about|O
2838|Midwestern|O
2838|small-town|O
2838|life|O
2838|Dandelion|O
2838|Wine|O
2838|about|O
2838|50|O
2838|years|O
2838|ago|O
2839|His|O
2839|son|O
2839|once|O
2839|married|O
2839|a|O
2839|princess|B-ENTITY-ORIGIN
2839|descended|O
2839|from|O
2839|the|O
2839|Middle|O
2839|Eastern|O
2839|kingdom|O
2839|'s|O
2839|founding|O
2839|family|B-ENTITY-ORIGIN
2840|The|O
2840|common|O
2840|cold|B-CAUSE-EFFECT
2840|and|O
2840|the|O
2840|flu|O
2840|are|O
2840|caused|O
2840|by|O
2840|different|O
2840|viruses|B-CAUSE-EFFECT
2840|with|O
2840|symptoms|O
2840|of|O
2840|the|O
2840|flu|O
2840|presenting|O
2840|more|O
2840|quickly|O
2840|and|O
2840|with|O
2840|more|O
2840|severity|O
2840|than|O
2840|those|O
2840|of|O
2840|a|O
2840|cold|B-CAUSE-EFFECT
2841|The|O
2841|toy|B-CONTENT-CONTAINER
2841|was|O
2841|inside|O
2841|a|O
2841|box|B-CONTENT-CONTAINER
2841|and|O
2841|had|O
2841|been|O
2841|left|O
2841|on|O
2841|the|O
2841|minivan|O
2842|She|O
2842|grabbed|O
2842|your|O
2842|arm|O
2842|and|O
2842|twisted|O
2842|it|O
2842|until|O
2842|the|O
2842|shoulderbone|B-ENTITY-ORIGIN
2842|popped|O
2842|out|O
2842|of|O
2842|the|O
2842|socket|B-ENTITY-ORIGIN
2843|Brazilian|O
2843|campaign|O
2843|laws|O
2843|include|O
2843|several|O
2843|restrictions|B-OTHER
2843|on|O
2843|political|O
2843|speech|B-OTHER
2843|that|O
2843|can|O
2843|seem|O
2843|arcane|O
2843|to|O
2843|outsiders|O
2843|and|O
2843|even|O
2843|to|O
2843|some|O
2843|Brazilians|O
2844|Her|O
2844|mother|B-OTHER
2844|copes|O
2844|with|O
2844|that|O
2844|using|O
2844|humor|B-OTHER
2844|as|O
2844|a|O
2844|shield|O
2845|This|O
2845|pirate|B-PRODUCT-PRODUCER
2845|ship|O
2845|carving|B-PRODUCT-PRODUCER
2845|was|O
2845|made|O
2845|by|O
2845|an|O
2845|actual|O
2845|pirate|B-PRODUCT-PRODUCER
2846|Tofu|B-ENTITY-ORIGIN
2846|to-fu|O
2846|or|O
2846|bean|O
2846|curd|O
2846|is|O
2846|a|O
2846|soft|O
2846|white|O
2846|food|O
2846|made|O
2846|by|O
2846|coagulating|O
2846|soy|O
2846|milk|B-ENTITY-ORIGIN
2847|I|O
2847|stand|O
2847|here|O
2847|above|O
2847|the|O
2847|twisting|O
2847|gorge|O
2847|the|O
2847|winds|B-OTHER
2847|have|O
2847|carved|O
2847|out|O
2847|of|O
2847|the|O
2847|sand|B-OTHER
2848|Pulling|O
2848|out|O
2848|a|O
2848|bottle|B-CONTENT-CONTAINER
2848|with|O
2848|purple|O
2848|fluid|B-CONTENT-CONTAINER
2848|in|O
2848|it|O
2848|he|O
2848|smiled|O
2849|The|O
2849|effort|B-ENTITY-DESTINATION
2849|to|O
2849|buy|O
2849|papers|O
2849|is|O
2849|pushed|O
2849|into|O
2849|the|O
2849|next|O
2849|year|B-ENTITY-DESTINATION
2850|The|O
2850|scientist|O
2850|is|O
2850|pouring|O
2850|beakers|B-ENTITY-DESTINATION
2850|into|O
2850|the|O
2850|formula|B-ENTITY-DESTINATION
2851|A|O
2851|federal|O
2851|jury|O
2851|has|O
2851|seen|O
2851|video|O
2851|of|O
2851|a|O
2851|former|O
2851|Louisiana|O
2851|congressman|O
2851|accepting|O
2851|a|O
2851|suitcase|B-CONTENT-CONTAINER
2851|filled|O
2851|with|O
2851|$|O
2851|100000|O
2851|in|O
2851|cash|B-CONTENT-CONTAINER
2851|outside|O
2851|a|O
2851|northern|O
2851|Virginia|O
2851|hotel|O
2852|The|O
2852|author|B-OTHER
2852|makes|O
2852|reference|O
2852|to|O
2852|all|O
2852|sciences|B-OTHER
2852|to|O
2852|many|O
2852|classical|O
2852|works|O
2852|in|O
2852|both|O
2852|psychology|O
2852|and|O
2852|biology|O
2853|They|O
2853|preferred|O
2853|having|O
2853|a|O
2853|unit|B-MEMBER-COLLECTION
2853|of|O
2853|Russian|O
2853|musketeers|B-MEMBER-COLLECTION
2853|or|O
2853|dragoons|O
2853|among|O
2853|the|O
2853|Kalmyks|O
2853|to|O
2853|supplying|O
2853|the|O
2853|Kalmyks|O
2853|with|O
2853|firearms|O
2854|Each|O
2854|day|O
2854|the|O
2854|workshop|B-COMPONENT-WHOLE
2854|accommodated|O
2854|a|O
2854|few|O
2854|invited|O
2854|talks|B-COMPONENT-WHOLE
2854|targeted|O
2854|towards|O
2854|generating|O
2854|discussions|O
2854|on|O
2854|open|O
2854|problems|O
2855|The|O
2855|two|O
2855|countries|B-OTHER
2855|finally|O
2855|entered|O
2855|into|O
2855|a|O
2855|code|O
2855|share|O
2855|agreement|B-OTHER
2856|I|O
2856|feel|O
2856|honored|O
2856|and|O
2856|take|O
2856|great|O
2856|pride|O
2856|in|O
2856|being|O
2856|the|O
2856|president|B-MEMBER-COLLECTION
2856|of|O
2856|this|O
2856|society|B-MEMBER-COLLECTION
2856|of|O
2856|this|O
2856|family|O
2857|Three|O
2857|years|O
2857|ago|O
2857|the|O
2857|coalition|O
2857|organized|O
2857|a|O
2857|strategic|O
2857|cooperative|B-MEMBER-COLLECTION
2857|of|O
2857|several|O
2857|farmers|O
2857|associations|B-MEMBER-COLLECTION
2857|to|O
2857|export|O
2857|mangos|O
2857|under|O
2857|the|O
2857|Taiwan|O
2857|Mango|O
2857|brand|O
2858|P6|O
2858|stimulation|O
2858|for|O
2858|PONV|O
2858|is|O
2858|a|O
2858|convincing|O
2858|case|O
2858|for|O
2858|the|O
2858|efficacy|O
2858|of|O
2858|acupuncture|O
2858|;|O
2858|to|O
2858|that|O
2858|were|O
2858|later|O
2858|added|O
2858|nausea|B-CAUSE-EFFECT
2858|from|O
2858|chemotherapy|B-CAUSE-EFFECT
2858|or|O
2858|pregnancy|O
2858|and|O
2858|dental|O
2858|pain|O
2859|We|O
2859|pop|O
2859|our|O
2859|heads|O
2859|out|O
2859|the|O
2859|capped|O
2859|dome|B-COMPONENT-WHOLE
2859|of|O
2859|the|O
2859|building|B-COMPONENT-WHOLE
2860|Grape|O
2860|brandy|B-ENTITY-ORIGIN
2860|is|O
2860|made|O
2860|from|O
2860|fermented|O
2860|grape|O
2860|juice|B-ENTITY-ORIGIN
2861|When|O
2861|poured|O
2861|into|O
2861|a|O
2861|Sly|O
2861|Imperial|O
2861|pint|O
2861|glass|O
2861|this|O
2861|rye|B-ENTITY-ORIGIN
2861|ale|B-ENTITY-ORIGIN
2861|was|O
2861|a|O
2861|solid|O
2861|amber|O
2861|color|O
2861|with|O
2861|a|O
2861|few|O
2861|minor|O
2861|gold|O
2861|highlights|O
2861|along|O
2861|the|O
2861|sides|O
2861|and|O
2861|at|O
2861|the|O
2861|bottom|O
2861|of|O
2861|the|O
2861|beer|O
2862|The|O
2862|geology|B-OTHER
2862|comprises|O
2862|granite|B-OTHER
2862|of|O
2862|the|O
2862|Mesozoic|O
2862|era|O
2862|as|O
2862|the|O
2862|bedrock|O
2863|Mixed|O
2863|in|O
2863|equal|O
2863|parts|O
2863|with|O
2863|peppermint|O
2863|Elder|O
2863|flowers|O
2863|help|O
2863|reduce|O
2863|the|O
2863|fevers|B-CAUSE-EFFECT
2863|and|O
2863|aches|O
2863|caused|O
2863|by|O
2863|colds|B-CAUSE-EFFECT
2863|and|O
2863|the|O
2863|flu|O
2864|The|O
2864|students|B-PRODUCT-PRODUCER
2864|also|O
2864|came|O
2864|up|O
2864|with|O
2864|ideas|B-PRODUCT-PRODUCER
2864|for|O
2864|further|O
2864|development|O
2865|The|O
2865|following|O
2865|pages|O
2865|are|O
2865|organized|O
2865|by|O
2865|subject|O
2865|and|O
2865|investigate|O
2865|the|O
2865|root|O
2865|causes|O
2865|of|O
2865|damage|B-CAUSE-EFFECT
2865|caused|O
2865|by|O
2865|the|O
2865|quake|B-CAUSE-EFFECT
2866|There|O
2866|are|O
2866|numerous|O
2866|researches|B-MESSAGE-TOPIC
2866|pointing|O
2866|out|O
2866|the|O
2866|public|O
2866|image|B-MESSAGE-TOPIC
2866|of|O
2866|mathematics|O
2867|The|O
2867|government|O
2867|'s|O
2867|plans|B-MESSAGE-TOPIC
2867|for|O
2867|the|O
2867|future|O
2867|of|O
2867|community|O
2867|care|O
2867|are|O
2867|outlined|O
2867|in|O
2867|a|O
2867|letter|B-MESSAGE-TOPIC
2867|to|O
2867|Professor|O
2867|Graham|O
2867|Thornicroft|O
2868|Musica|O
2868|International|O
2868|with|O
2868|its|O
2868|Musicanet|O
2868|website|O
2868|is|O
2868|a|O
2868|database|O
2868|containing|O
2868|information|B-MESSAGE-TOPIC
2868|on|O
2868|over|O
2868|150'000|O
2868|works|B-MESSAGE-TOPIC
2868|of|O
2868|the|O
2868|international|O
2868|chorale|O
2868|repertoire|O
2869|In|O
2869|the|O
2869|chaos|B-CAUSE-EFFECT
2869|and|O
2869|urgency|O
2869|caused|O
2869|by|O
2869|the|O
2869|hurricanes|B-CAUSE-EFFECT
2869|it|O
2869|was|O
2869|difficult|O
2869|to|O
2869|keep|O
2869|track|O
2869|of|O
2869|people|O
2869|with|O
2869|psychiatric|O
2869|disabilities|O
2870|General-Secretary|O
2870|Jiang|O
2870|Zemin|O
2870|is|O
2870|tasting|O
2870|the|O
2870|Huzhu|O
2870|Brand|O
2870|barley|B-ENTITY-ORIGIN
2870|liquor|B-ENTITY-ORIGIN
2870|offered|O
2870|by|O
2870|the|O
2870|local|O
2870|Tu|O
2870|minority|O
2870|people|O
2870|and|O
2870|he|O
2870|gives|O
2870|the|O
2870|liquor|B-ENTITY-ORIGIN
2870|a|O
2870|high|O
2870|rating|O
2871|Everton|O
2871|sent|O
2871|hammers|B-ENTITY-DESTINATION
2871|into|O
2871|the|O
2871|drop|B-ENTITY-DESTINATION
2871|zone|I-ENTITY-DESTINATION
2872|I|O
2872|included|O
2872|sections|B-MESSAGE-TOPIC
2872|dealing|O
2872|with|O
2872|labour|O
2872|markets|B-MESSAGE-TOPIC
2872|domestic|O
2872|taxation|O
2872|economic|O
2872|activation|O
2872|policies|O
2872|and|O
2872|financial|O
2872|market|O
2872|regulation|O
2873|Pulmonary|O
2873|Arterial|O
2873|Hypertension|O
2873|clinical|O
2873|community|B-OTHER
2873|builds|O
2873|order|O
2873|from|O
2873|chaos|B-OTHER
2874|It|O
2874|carried|O
2874|1500|O
2874|gallons|O
2874|of|O
2874|water|B-CONTENT-CONTAINER
2874|in|O
2874|its|O
2874|split|O
2874|saddle|O
2874|tanks|B-CONTENT-CONTAINER
2874|and|O
2874|700|O
2874|gallons|O
2874|of|O
2874|fuel|O
2874|oil|O
2874|in|O
2874|a|O
2874|bunker|O
2874|behind|O
2874|the|O
2874|cab|O
2875|In|O
2875|my|O
2875|case|I-CONTENT-CONTAINER
2875|the|O
2875|disk|B-CONTENT-CONTAINER
2875|was|O
2875|inside|O
2875|a|O
2875|jewel|B-CONTENT-CONTAINER
2875|case|I-CONTENT-CONTAINER
2875|which|O
2875|was|O
2875|itself|O
2875|inside|O
2875|the|O
2875|mailing|O
2875|box|O
2876|A|O
2876|letter|B-MESSAGE-TOPIC
2876|informing|O
2876|about|O
2876|the|O
2876|study|B-MESSAGE-TOPIC
2876|was|O
2876|sent|O
2876|to|O
2876|all|O
2876|patients|O
2877|Quo|O
2877|is|O
2877|a|O
2877|monthly|O
2877|magazine|B-MESSAGE-TOPIC
2877|that|O
2877|informs|O
2877|about|O
2877|science|B-MESSAGE-TOPIC
2877|through|O
2877|thinking|O
2877|and|O
2877|entertainment|O
2878|These|O
2878|two|O
2878|ports|B-OTHER
2878|were|O
2878|specialized|O
2878|in|O
2878|the|O
2878|manufacture|B-OTHER
2878|of|O
2878|luxury|O
2878|goods|O
2879|Construction|O
2879|progress|O
2879|is|O
2879|steady|O
2879|and|O
2879|the|O
2879|builder|B-OTHER
2879|has|O
2879|now|O
2879|established|O
2879|the|O
2879|location|B-OTHER
2879|of|O
2879|offices|O
2879|on|O
2879|the|O
2879|future|O
2879|car|O
2879|park|O
2879|area|O
2879|along|O
2879|Forest|O
2879|Road|O
2880|The|O
2880|boy|B-ENTITY-ORIGIN
2880|runs|O
2880|away|O
2880|from|O
2880|the|O
2880|orphanage|B-ENTITY-ORIGIN
2880|and|O
2880|tries|O
2880|to|O
2880|pick|O
2880|pockets|O
2881|The|O
2881|sword|B-CONTENT-CONTAINER
2881|was|O
2881|stored|O
2881|in|O
2881|a|O
2881|case|B-CONTENT-CONTAINER
2881|full|O
2881|of|O
2881|gold|O
2881|and|O
2881|jewels|O
2882|The|O
2882|crust|B-COMPONENT-WHOLE
2882|of|O
2882|the|O
2882|earth|B-COMPONENT-WHOLE
2882|is|O
2882|composed|O
2882|of|O
2882|a|O
2882|great|O
2882|variety|O
2882|of|O
2882|igneous|O
2882|metamorphic|O
2882|and|O
2882|sedimentary|O
2882|rocks|O
2883|Sarah|O
2883|Palin|O
2883|was|O
2883|faced|O
2883|with|O
2883|an|O
2883|angry|O
2883|mob|B-MEMBER-COLLECTION
2883|of|O
2883|her|O
2883|own|O
2883|fans|B-MEMBER-COLLECTION
2883|who|O
2883|were|O
2883|turned|O
2883|away|O
2883|without|O
2883|having|O
2883|their|O
2883|copies|O
2883|signed|O
2884|A|O
2884|first|O
2884|edition|B-ENTITY-ORIGIN
2884|of|O
2884|Charles|O
2884|Darwin|O
2884|'s|O
2884|seminal|O
2884|The|O
2884|Origin|O
2884|of|O
2884|Species|O
2884|which|O
2884|was|O
2884|found|O
2884|in|O
2884|a|O
2884|family|O
2884|'s|O
2884|toilet|B-ENTITY-ORIGIN
2884|in|O
2884|southern|O
2884|Britain|O
2884|will|O
2884|be|O
2884|sold|O
2884|this|O
2884|week|O
2885|The|O
2885|focus|O
2885|of|O
2885|the|O
2885|German|O
2885|professor|B-PRODUCT-PRODUCER
2885|'s|O
2885|paper|B-PRODUCT-PRODUCER
2885|was|O
2885|very|O
2885|relevant|O
2885|to|O
2885|the|O
2885|main|O
2885|subject|O
2885|of|O
2885|the|O
2885|conference|O
2886|As|O
2886|the|O
2886|years|O
2886|passed|O
2886|some|O
2886|of|O
2886|the|O
2886|invaders|B-OTHER
2886|graduated|O
2886|from|O
2886|pity|B-OTHER
2886|to|O
2886|an|O
2886|emotion|O
2886|resembling|O
2886|guilt|O
2887|All|O
2887|items|B-ENTITY-DESTINATION
2887|including|O
2887|photos|O
2887|have|O
2887|been|O
2887|dragged|O
2887|into|O
2887|a|O
2887|garbage|B-ENTITY-DESTINATION
2887|bin|I-ENTITY-DESTINATION
2888|I|O
2888|talk|O
2888|knowledgeably|O
2888|of|O
2888|cord-feet|O
2888|with|O
2888|lumberjacks|O
2888|point|O
2888|out|O
2888|a|O
2888|doylt|B-MEMBER-COLLECTION
2888|of|O
2888|pigs|B-MEMBER-COLLECTION
2888|and|O
2888|bandy|O
2888|verse|O
2888|forms|O
2888|with|O
2888|poets|O
2889|The|O
2889|editors|B-OTHER
2889|assembled|O
2889|many|O
2889|of|O
2889|the|O
2889|leading|O
2889|medical|O
2889|specialists|O
2889|researchers|B-OTHER
2889|and|O
2889|allied|O
2889|health|O
2889|professionals|O
2889|who|O
2889|have|O
2889|extensive|O
2889|clinical|O
2889|experience|O
2889|with|O
2889|polio|O
2889|survivors|O
2890|Consumers|O
2890|are|O
2890|urged|O
2890|to|O
2890|check|O
2890|their|O
2890|refrigerators|O
2890|and|O
2890|freezers|O
2890|for|O
2890|beef|O
2890|products|B-PRODUCT-PRODUCER
2890|produced|O
2890|by|O
2890|this|O
2890|firm|B-PRODUCT-PRODUCER
2891|My|O
2891|last|O
2891|post|O
2891|has|O
2891|driven|O
2891|some|O
2891|great|O
2891|discussion|B-MESSAGE-TOPIC
2891|around|O
2891|what|O
2891|an|O
2891|open|B-MESSAGE-TOPIC
2891|standard|I-MESSAGE-TOPIC
2891|means|O
2892|Then|O
2892|a|O
2892|piranha|O
2892|tries|O
2892|to|O
2892|get|O
2892|close|O
2892|the|O
2892|catfish|B-COMPONENT-WHOLE
2892|stuns|O
2892|it|O
2892|with|O
2892|his|O
2892|barbels|B-COMPONENT-WHOLE
2892|in|O
2892|with|O
2892|in|O
2892|milli|O
2892|seconds|O
2892|suck|O
2892|the|O
2892|fish|O
2892|up|O
2892|like|O
2892|a|O
2892|vacoom|O
2893|One|O
2893|small|O
2893|piece|O
2893|of|O
2893|fleece|O
2893|or|O
2893|other|O
2893|soft|O
2893|slightly|O
2893|thick|O
2893|material|O
2893|to|O
2893|protect|O
2893|your|O
2893|iPod|O
2893|from|O
2893|the|O
2893|rivet|B-COMPONENT-WHOLE
2893|of|O
2893|the|O
2893|button|B-COMPONENT-WHOLE
2893|on|O
2893|the|O
2893|inside|O
2893|of|O
2893|the|O
2893|pocket|O
2894|The|O
2894|first|O
2894|aid|O
2894|pouch|B-CONTENT-CONTAINER
2894|contained|O
2894|a|O
2894|package|B-CONTENT-CONTAINER
2894|of|O
2894|sulfa|O
2894|powder|O
2894|and|O
2894|a|O
2894|bandage|O
2894|to|O
2894|dress|O
2894|the|O
2894|wound|O
2895|Old|O
2895|scars|B-CAUSE-EFFECT
2895|from|O
2895|stitches|B-CAUSE-EFFECT
2895|that|O
2895|were|O
2895|successfully|O
2895|put|O
2895|in|O
2895|but|O
2895|ripped|O
2895|out|O
2895|by|O
2895|the|O
2895|individual|O
2895|are|O
2895|also|O
2895|common|O
2896|On|O
2896|Saturday|O
2896|in|O
2896|California|O
2896|a|O
2896|suitcase|B-CONTENT-CONTAINER
2896|was|O
2896|discovered|O
2896|inside|O
2896|a|O
2896|trash|O
2896|receptacle|B-CONTENT-CONTAINER
2896|with|O
2896|a|O
2896|corpse|O
2896|stuffed|O
2896|inside|O
2896|of|O
2896|it|O
2897|The|O
2897|fighting|B-CAUSE-EFFECT
2897|resulted|O
2897|in|O
2897|hundreds|O
2897|of|O
2897|deaths|B-CAUSE-EFFECT
2897|and|O
2897|in|O
2897|the|O
2897|deployment|O
2897|of|O
2897|peace|O
2897|keepers|O
2897|into|O
2897|East|O
2897|Timor|O
2898|Most|O
2898|of|O
2898|the|O
2898|streaks|B-CAUSE-EFFECT
2898|are|O
2898|caused|O
2898|by|O
2898|meteoroids|B-CAUSE-EFFECT
2898|about|O
2898|the|O
2898|size|O
2898|of|O
2898|a|O
2898|grain|O
2898|of|O
2898|sand|O
2898|although|O
2898|meteoroids|B-CAUSE-EFFECT
2898|are|O
2898|porous|O
2898|and|O
2898|much|O
2898|less|O
2898|dense|O
2898|than|O
2898|sand|O
2899|Inside|O
2899|the|O
2899|car|O
2899|keys|O
2899|were|O
2899|found|O
2899|in|O
2899|the|O
2899|ignition|O
2899|and|O
2899|Codario-Ferrino|O
2899|'s|O
2899|license|B-CONTENT-CONTAINER
2899|was|O
2899|discovered|O
2899|inside|O
2899|a|O
2899|purse|B-CONTENT-CONTAINER
2899|on|O
2899|the|O
2899|passenger|O
2899|'s|O
2899|seat|O
2900|Three|O
2900|methods|B-OTHER
2900|approaching|O
2900|the|O
2900|analysis|B-OTHER
2900|of|O
2900|cells|O
2900|are|O
2900|described|O
2900|with|O
2900|applications|O
2901|The|O
2901|siphon|B-COMPONENT-WHOLE
2901|in|O
2901|a|O
2901|cistern|B-COMPONENT-WHOLE
2901|consisted|O
2901|of|O
2901|a|O
2901|pipe|O
2901|bent|O
2901|over|O
2901|above|O
2901|the|O
2901|water|O
2901|level|O
2901|in|O
2901|the|O
2901|cistern|B-COMPONENT-WHOLE
2902|A|O
2902|spokeswoman|O
2902|for|O
2902|OneWest|O
2902|Bank|O
2902|acknowledged|O
2902|that|O
2902|an|O
2902|official|O
2902|confronted|O
2902|with|O
2902|a|O
2902|ream|B-MEMBER-COLLECTION
2902|of|O
